Año,Trimestre,Provincia,Accesos por cada 100 hogares,Trimestre_Label
2016,1,SANTA FE,51,Q1
2016,1,SANTIAGO DEL ESTERO,16,Q1
2016,1,TIERRA DEL FUEGO,65,Q1
2016,1,TUCUMÁN,36,Q1
2015,4,BUENOS AIRES,58,Q4
2015,4,CABA,118,Q4
2015,4,CATAMARCA,26,Q4
2015,4,CHACO,28,Q4
2015,4,CHUBUT,36,Q4
2015,4,CÓRDOBA,57,Q4
2015,4,CORRIENTES,30,Q4
2015,4,ENTRE RÍOS,44,Q4
2015,4,FORMOSA,19,Q4
2015,4,JUJUY,21,Q4
2015,4,LA PAMPA,58,Q4
2015,4,LA RIOJA,17,Q4
2015,4,MENDOZA,32,Q4
2015,4,MISIONES,28,Q4
2015,4,NEUQUÉN,58,Q4
2015,4,RÍO NEGRO,46,Q4
2015,4,SALTA,31,Q4
2015,4,SAN JUAN,27,Q4
2015,4,SAN LUIS,9,Q4
2015,4,SANTA CRUZ,27,Q4
2015,4,SANTA FE,52,Q4
2015,4,SANTIAGO DEL ESTERO,17,Q4
2015,4,TIERRA DEL FUEGO,66,Q4
2015,4,TUCUMÁN,37,Q4
2015,3,BUENOS AIRES,57,Q3
2015,3,CABA,118,Q3
2015,3,CATAMARCA,25,Q3
2015,3,CHACO,27,Q3
2015,3,CHUBUT,36,Q3
2015,3,CÓRDOBA,57,Q3
2015,3,CORRIENTES,30,Q3
2015,3,ENTRE RÍOS,43,Q3
2015,3,FORMOSA,18,Q3
2015,3,JUJUY,21,Q3
2015,3,LA PAMPA,57,Q3
2015,3,LA RIOJA,17,Q3
2015,3,MENDOZA,32,Q3
2015,3,MISIONES,28,Q3
2015,3,NEUQUÉN,54,Q3
2015,3,RÍO NEGRO,46,Q3
2015,3,SALTA,31,Q3
2015,3,SAN JUAN,27,Q3
2015,3,SAN LUIS,9,Q3
2015,3,SANTA CRUZ,27,Q3
2015,3,SANTA FE,52,Q3
2015,3,SANTIAGO DEL ESTERO,17,Q3
2015,3,TIERRA DEL FUEGO,74,Q3
2015,3,TUCUMÁN,36,Q3
2015,2,BUENOS AIRES,56,Q2
2015,2,CABA,116,Q2
2015,2,CATAMARCA,25,Q2
2015,2,CHACO,27,Q2
2015,2,CHUBUT,36,Q2
2015,2,CÓRDOBA,55,Q2
2015,2,CORRIENTES,29,Q2
2015,2,ENTRE RÍOS,42,Q2
2015,2,FORMOSA,18,Q2
2015,2,JUJUY,20,Q2
2015,2,LA PAMPA,56,Q2
2015,2,LA RIOJA,16,Q2
2015,2,MENDOZA,32,Q2
2015,2,MISIONES,27,Q2
2015,2,NEUQUÉN,53,Q2
2015,2,RÍO NEGRO,45,Q2
2015,2,SALTA,30,Q2
2015,2,SAN JUAN,27,Q2
2015,2,SAN LUIS,9,Q2
2015,2,SANTA CRUZ,27,Q2
2015,2,SANTA FE,51,Q2
2015,2,SANTIAGO DEL ESTERO,17,Q2
2015,2,TIERRA DEL FUEGO,74,Q2
2015,2,TUCUMÁN,35,Q2
2015,1,BUENOS AIRES,56,Q1
2015,1,CABA,114,Q1
2015,1,CATAMARCA,25,Q1
2015,1,CHACO,26,Q1
2015,1,CHUBUT,37,Q1
2015,1,CÓRDOBA,54,Q1
2015,1,CORRIENTES,28,Q1
2015,1,ENTRE RÍOS,42,Q1
2015,1,FORMOSA,18,Q1
2015,1,JUJUY,19,Q1
2015,1,LA PAMPA,55,Q1
2015,1,LA RIOJA,16,Q1
2015,1,MENDOZA,32,Q1
2015,1,MISIONES,26,Q1
2015,1,NEUQUÉN,51,Q1
2015,1,RÍO NEGRO,45,Q1
2015,1,SALTA,30,Q1
2015,1,SAN JUAN,27,Q1
2015,1,SAN LUIS,9,Q1
2015,1,SANTA CRUZ,27,Q1
2015,1,SANTA FE,50,Q1
2015,1,SANTIAGO DEL ESTERO,17,Q1
2015,1,TIERRA DEL FUEGO,74,Q1
2015,1,TUCUMÁN,35,Q1
2014,4,BUENOS AIRES,56,Q4
2014,4,CABA,114,Q4
2014,4,CATAMARCA,25,Q4
2014,4,CHACO,21,Q4
2014,4,CHUBUT,40,Q4
2014,4,CÓRDOBA,54,Q4
2014,4,CORRIENTES,23,Q4
2014,4,ENTRE RÍOS,36,Q4
2014,4,FORMOSA,17,Q4
2014,4,JUJUY,19,Q4
2014,4,LA PAMPA,51,Q4
2014,4,LA RIOJA,17,Q4
2014,4,MENDOZA,32,Q4
2014,4,MISIONES,24,Q4
2014,4,NEUQUÉN,52,Q4
2014,4,RÍO NEGRO,45,Q4
2014,4,SALTA,29,Q4
2014,4,SAN JUAN,28,Q4
2014,4,SAN LUIS,9,Q4
2014,4,SANTA CRUZ,27,Q4
2014,4,SANTA FE,49,Q4
2014,4,SANTIAGO DEL ESTERO,17,Q4
2014,4,TIERRA DEL FUEGO,66,Q4
2014,4,TUCUMÁN,35,Q4
2014,3,BUENOS AIRES,56,Q3
2014,3,CABA,113,Q3
2014,3,CATAMARCA,24,Q3
2014,3,CHACO,21,Q3
2014,3,CHUBUT,40,Q3
2014,3,CÓRDOBA,54,Q3
2014,3,CORRIENTES,22,Q3
2014,3,ENTRE RÍOS,34,Q3
2014,3,FORMOSA,17,Q3
2014,3,JUJUY,18,Q3
2014,3,LA PAMPA,55,Q3
2014,3,LA RIOJA,16,Q3
2014,3,MENDOZA,32,Q3
2014,3,MISIONES,23,Q3
2014,3,NEUQUÉN,56,Q3
2014,3,RÍO NEGRO,46,Q3
2014,3,SALTA,29,Q3
2014,3,SAN JUAN,27,Q3
2014,3,SAN LUIS,9,Q3
2014,3,SANTA CRUZ,28,Q3
2014,3,SANTA FE,49,Q3
2014,3,SANTIAGO DEL ESTERO,16,Q3
2014,3,TIERRA DEL FUEGO,65,Q3
2014,3,TUCUMÁN,33,Q3
2014,2,BUENOS AIRES,55,Q2
2014,2,CABA,113,Q2
2014,2,CATAMARCA,24,Q2
2014,2,CHACO,20,Q2
2014,2,CHUBUT,41,Q2
2014,2,CÓRDOBA,53,Q2
2014,2,CORRIENTES,22,Q2
2014,2,ENTRE RÍOS,34,Q2
2014,2,FORMOSA,17,Q2
2014,2,JUJUY,18,Q2
2014,2,LA PAMPA,49,Q2
2014,2,LA RIOJA,16,Q2
2014,2,MENDOZA,32,Q2
2014,2,MISIONES,23,Q2
2014,2,NEUQUÉN,50,Q2
2014,2,RÍO NEGRO,45,Q2
2014,2,SALTA,28,Q2
2014,2,SAN JUAN,27,Q2
2014,2,SAN LUIS,9,Q2
2014,2,SANTA CRUZ,29,Q2
2014,2,SANTA FE,48,Q2
2014,2,SANTIAGO DEL ESTERO,16,Q2
2014,2,TIERRA DEL FUEGO,64,Q2
2014,2,TUCUMÁN,33,Q2
2014,1,BUENOS AIRES,54,Q1
2014,1,CABA,112,Q1
2014,1,CATAMARCA,24,Q1
2014,1,CHACO,20,Q1
2014,1,CHUBUT,41,Q1
2014,1,CÓRDOBA,52,Q1
2014,1,CORRIENTES,22,Q1
2014,1,ENTRE RÍOS,34,Q1
2014,1,FORMOSA,17,Q1
2014,1,JUJUY,18,Q1
2014,1,LA PAMPA,48,Q1
2014,1,LA RIOJA,16,Q1
2014,1,MENDOZA,31,Q1
2014,1,MISIONES,23,Q1
2014,1,NEUQUÉN,49,Q1
2014,1,RÍO NEGRO,44,Q1
