Año,Trimestre,Provincia,Accesos por cada 100 hogares,Trimestre_Label
2018-01-01,2,BUENOS AIRES,62.7822665109499,Q2
2018-01-01,2,BUENOS AIRES,106.534941281467,Q2
2018-01-01,2,CATAMARCA,32.8575008674866,Q2
2018-01-01,2,CHACO,31.2517049960349,Q2
2018-01-01,2,CHUBUT,54.9023033373551,Q2
2018-01-01,2,CÓRDOBA,63.2743661231958,Q2
2018-01-01,2,CORRIENTES,33.8097539088117,Q2
2018-01-01,2,ENTRE RÍOS,49.2026118705284,Q2
2018-01-01,2,FORMOSA,29.434226520797,Q2
2018-01-01,2,JUJUY,23.4322027298545,Q2
2018-01-01,2,LA PAMPA,71.0403378727806,Q2
2018-01-01,2,LA RIOJA,50.9778907392324,Q2
2018-01-01,2,MENDOZA,36.9728727240613,Q2
2018-01-01,2,MISIONES,31.6309076822218,Q2
2018-01-01,2,NEUQUÉN,60.2367916140203,Q2
2018-01-01,2,RÍO NEGRO,50.1478946239634,Q2
2018-01-01,2,SALTA,39.9371920998973,Q2
2018-01-01,2,SAN JUAN,32.9466488486842,Q2
2018-01-01,2,SAN LUIS,15.1504244913514,Q2
2018-01-01,2,SANTA CRUZ,33.3323645100661,Q2
2018-01-01,2,SANTA FE,62.5707923995744,Q2
2018-01-01,2,SANTIAGO DEL ESTERO,35.2564642111642,Q2
2018-01-01,2,TIERRA DEL FUEGO,91.6051962953856,Q2
2018-01-01,2,TUCUMÁN,41.5125631700174,Q2
2018-01-01,1,BUENOS AIRES,62.6262116616845,Q1
2018-01-01,1,BUENOS AIRES,106.235671745868,Q1
2018-01-01,1,CATAMARCA,32.7936161374153,Q1
2018-01-01,1,CHACO,30.8299276457025,Q1
2018-01-01,1,CHUBUT,53.7156048824891,Q1
2018-01-01,1,CÓRDOBA,63.5171696520162,Q1
2018-01-01,1,CORRIENTES,32.6634608731751,Q1
2018-01-01,1,ENTRE RÍOS,48.6812024178572,Q1
2018-01-01,1,FORMOSA,21.4043102592114,Q1
2018-01-01,1,JUJUY,23.1212608756775,Q1
2018-01-01,1,LA PAMPA,71.751636922758,Q1
2018-01-01,1,LA RIOJA,51.4435101124481,Q1
2018-01-01,1,MENDOZA,37.0721511024033,Q1
2018-01-01,1,MISIONES,30.9567358844696,Q1
2018-01-01,1,NEUQUÉN,61.5173903515637,Q1
2018-01-01,1,RÍO NEGRO,49.8168613122324,Q1
2018-01-01,1,SALTA,39.7755916329188,Q1
2018-01-01,1,SAN JUAN,32.6091774516929,Q1
2018-01-01,1,SAN LUIS,15.1487903482749,Q1
2018-01-01,1,SANTA CRUZ,33.5527598985762,Q1
2018-01-01,1,SANTA FE,62.2819984430096,Q1
2018-01-01,1,SANTIAGO DEL ESTERO,34.9882694482421,Q1
2018-01-01,1,TIERRA DEL FUEGO,65.1996370235935,Q1
2018-01-01,1,TUCUMÁN,41.1760093888662,Q1
2017-01-01,4,BUENOS AIRES,57.6096152902582,Q4
2017-01-01,4,BUENOS AIRES,122.89742418735,Q4
2017-01-01,4,CATAMARCA,28.6209500939249,Q4
2017-01-01,4,CHACO,30.8081581112365,Q4
2017-01-01,4,CHUBUT,51.4630962674935,Q4
2017-01-01,4,CÓRDOBA,63.3326256520777,Q4
2017-01-01,4,CORRIENTES,32.5151183111876,Q4
2017-01-01,4,ENTRE RÍOS,47.8852452937468,Q4
2017-01-01,4,FORMOSA,21.2709766892497,Q4
2017-01-01,4,JUJUY,22.742083716267,Q4
2017-01-01,4,LA PAMPA,71.0497610637856,Q4
2017-01-01,4,LA RIOJA,51.5684744054618,Q4
2017-01-01,4,MENDOZA,33.3256255341505,Q4
2017-01-01,4,MISIONES,31.1421848537985,Q4
2017-01-01,4,NEUQUÉN,61.242323177851,Q4
2017-01-01,4,RÍO NEGRO,49.3756297682453,Q4
2017-01-01,4,SALTA,39.796242471459,Q4
2017-01-01,4,SAN JUAN,30.2999291912817,Q4
2017-01-01,4,SAN LUIS,10.5867310697542,Q4
2017-01-01,4,SANTA CRUZ,28.9124928828068,Q4
2017-01-01,4,SANTA FE,61.7127712196729,Q4
2017-01-01,4,SANTIAGO DEL ESTERO,29.1263861095011,Q4
2017-01-01,4,TIERRA DEL FUEGO,59.8941359626362,Q4
2017-01-01,4,TUCUMÁN,39.8968735176797,Q4
2017-01-01,3,BUENOS AIRES,55.6293833953396,Q3
2017-01-01,3,BUENOS AIRES,121.858325909693,Q3
2017-01-01,3,CATAMARCA,32.4909256779052,Q3
2017-01-01,3,CHACO,29.9759256476576,Q3
2017-01-01,3,CHUBUT,46.2153774665184,Q3
2017-01-01,3,CÓRDOBA,62.3070022529633,Q3
2017-01-01,3,CORRIENTES,32.165435745938,Q3
2017-01-01,3,ENTRE RÍOS,45.9581216701772,Q3
2017-01-01,3,FORMOSA,21.3503843800708,Q3
2017-01-01,3,JUJUY,22.6453629950826,Q3
2017-01-01,3,LA PAMPA,69.1399370114264,Q3
2017-01-01,3,LA RIOJA,51.465252304947,Q3
2017-01-01,3,MENDOZA,35.7049317772057,Q3
2017-01-01,3,MISIONES,30.2059909330319,Q3
2017-01-01,3,NEUQUÉN,60.8304131050389,Q3
2017-01-01,3,RÍO NEGRO,48.5186589395006,Q3
2017-01-01,3,SALTA,39.8397008069074,Q3
2017-01-01,3,SAN JUAN,32.3668893599598,Q3
2017-01-01,3,SAN LUIS,15.4778617902981,Q3
2017-01-01,3,SANTA CRUZ,33.2918297165896,Q3
2017-01-01,3,SANTA FE,60.9063556345152,Q3
2017-01-01,3,SANTIAGO DEL ESTERO,35.1210448843849,Q3
2017-01-01,3,TIERRA DEL FUEGO,65.7418047343459,Q3
2017-01-01,3,TUCUMÁN,39.6953791612326,Q3
2017-01-01,2,BUENOS AIRES,56.2721441616913,Q2
2017-01-01,2,BUENOS AIRES,124.061393756425,Q2
2017-01-01,2,CATAMARCA,25.9771210676835,Q2
2017-01-01,2,CHACO,29.0455247754534,Q2
2017-01-01,2,CHUBUT,35.5460111791441,Q2
2017-01-01,2,CÓRDOBA,58.9735289080036,Q2
2017-01-01,2,CORRIENTES,31.386121368355,Q2
2017-01-01,2,ENTRE RÍOS,45.3893310282472,Q2
2017-01-01,2,FORMOSA,19.965076445262,Q2
2017-01-01,2,JUJUY,22.4034158946241,Q2
2017-01-01,2,LA PAMPA,63.4935264809968,Q2
2017-01-01,2,LA RIOJA,16.2034458061436,Q2
2017-01-01,2,MENDOZA,31.7586053613908,Q2
2017-01-01,2,MISIONES,30.0892480250859,Q2
2017-01-01,2,NEUQUÉN,61.9101342766616,Q2
2017-01-01,2,RÍO NEGRO,46.0208051229332,Q2
2017-01-01,2,SALTA,32.7394202636262,Q2
2017-01-01,2,SAN JUAN,26.964616120247,Q2
2017-01-01,2,SAN LUIS,9.5139703148683,Q2
2017-01-01,2,SANTA CRUZ,26.2486198287096,Q2
2017-01-01,2,SANTA FE,52.2696112396987,Q2
2017-01-01,2,SANTIAGO DEL ESTERO,14.118988073972,Q2
2017-01-01,2,TIERRA DEL FUEGO,68.4632207595576,Q2
2017-01-01,2,TUCUMÁN,38.1862336563929,Q2
2017-01-01,1,BUENOS AIRES,58.5740024492033,Q1
2017-01-01,1,BUENOS AIRES,108.369208365608,Q1
2017-01-01,1,CATAMARCA,25.6593508380215,Q1
2017-01-01,1,CHACO,28.6216605384279,Q1
2017-01-01,1,CHUBUT,35.662220237763,Q1
2017-01-01,1,CÓRDOBA,57.6533295928744,Q1
2017-01-01,1,CORRIENTES,30.9406001096441,Q1
2017-01-01,1,ENTRE RÍOS,44.9072736870412,Q1
2017-01-01,1,FORMOSA,19.8424891786459,Q1
2017-01-01,1,JUJUY,22.7569859622323,Q1
2017-01-01,1,LA PAMPA,62.6692810457516,Q1
2017-01-01,1,LA RIOJA,16.1955241460542,Q1
2017-01-01,1,MENDOZA,31.8430127701797,Q1
2017-01-01,1,MISIONES,29.522202363131,Q1
2017-01-01,1,NEUQUÉN,61.0230200678275,Q1
2017-01-01,1,RÍO NEGRO,46.0295387411952,Q1
2017-01-01,1,SALTA,32.5754893148231,Q1
2017-01-01,1,SAN JUAN,27.0367609884239,Q1
2017-01-01,1,SAN LUIS,9.5455001936789,Q1
2017-01-01,1,SANTA CRUZ,26.5249917378546,Q1
2017-01-01,1,SANTA FE,51.9701076920804,Q1
2017-01-01,1,SANTIAGO DEL ESTERO,14.7021194933686,Q1
2017-01-01,1,TIERRA DEL FUEGO,68.9197485128813,Q1
2017-01-01,1,TUCUMÁN,37.900160758941,Q1
2016-01-01,4,BUENOS AIRES,61.2365874303569,Q4
2016-01-01,4,BUENOS AIRES,120.631331736324,Q4
2016-01-01,4,CATAMARCA,26.5435155899619,Q4
2016-01-01,4,CHACO,28.7866560852553,Q4
2016-01-01,4,CHUBUT,36.072905464279,Q4
2016-01-01,4,CÓRDOBA,57.696719154379,Q4
2016-01-01,4,CORRIENTES,30.9810703764977,Q4
2016-01-01,4,ENTRE RÍOS,45.208402854677,Q4
2016-01-01,4,FORMOSA,19.8482360781639,Q4
2016-01-01,4,JUJUY,22.6513870082414,Q4
2016-01-01,4,LA PAMPA,63.016182768654,Q4
2016-01-01,4,LA RIOJA,16.4553163840162,Q4
2016-01-01,4,MENDOZA,32.10735338479,Q4
2016-01-01,4,MISIONES,29.7201498077974,Q4
2016-01-01,4,NEUQUÉN,60.8736672281991,Q4
2016-01-01,4,RÍO NEGRO,46.3852103506557,Q4
2016-01-01,4,SALTA,32.6941197393755,Q4
2016-01-01,4,SAN JUAN,27.2924214521971,Q4
2016-01-01,4,SAN LUIS,9.64068243537056,Q4
2016-01-01,4,SANTA CRUZ,27.0467602148458,Q4
2016-01-01,4,SANTA FE,52.191050237189,Q4
2016-01-01,4,SANTIAGO DEL ESTERO,15.0678475104333,Q4
2016-01-01,4,TIERRA DEL FUEGO,70.3052659053947,Q4
2016-01-01,4,TUCUMÁN,37.9807622036193,Q4
2016-01-01,3,BUENOS AIRES,60.1432954546882,Q3
2016-01-01,3,BUENOS AIRES,120.772877751015,Q3
2016-01-01,3,CATAMARCA,26.4806767574637,Q3
2016-01-01,3,CHACO,28.910749068481,Q3
2016-01-01,3,CHUBUT,36.1786944287865,Q3
2016-01-01,3,CÓRDOBA,58.243816258032,Q3
2016-01-01,3,CORRIENTES,31.0668788260512,Q3
2016-01-01,3,ENTRE RÍOS,45.4351408844733,Q3
2016-01-01,3,FORMOSA,18.6397083028628,Q3
2016-01-01,3,JUJUY,22.6051542652569,Q3
2016-01-01,3,LA PAMPA,61.7317854365091,Q3
2016-01-01,3,LA RIOJA,17.0745591064841,Q3
2016-01-01,3,MENDOZA,32.0883588456665,Q3
2016-01-01,3,MISIONES,29.9053857758982,Q3
2016-01-01,3,NEUQUÉN,60.2148508885395,Q3
2016-01-01,3,RÍO NEGRO,46.3879653621594,Q3
2016-01-01,3,SALTA,32.9558316811803,Q3
2016-01-01,3,SAN JUAN,27.3171271359908,Q3
2016-01-01,3,SAN LUIS,9.63053968688516,Q3
2016-01-01,3,SANTA CRUZ,26.8352018954507,Q3
2016-01-01,3,SANTA FE,52.6721503688625,Q3
2016-01-01,3,SANTIAGO DEL ESTERO,15.3296465784729,Q3
2016-01-01,3,TIERRA DEL FUEGO,68.9404924910074,Q3
2016-01-01,3,TUCUMÁN,37.8973634102384,Q3
2016-01-01,2,BUENOS AIRES,59.3385267910581,Q2
2016-01-01,2,BUENOS AIRES,120.039535048253,Q2
2016-01-01,2,CATAMARCA,26.0741880597406,Q2
2016-01-01,2,CHACO,28.5935505552226,Q2
2016-01-01,2,CHUBUT,36.1243856555634,Q2
2016-01-01,2,CÓRDOBA,57.5479805282864,Q2
2016-01-01,2,CORRIENTES,30.5801620466166,Q2
2016-01-01,2,ENTRE RÍOS,44.7388745451874,Q2
2016-01-01,2,FORMOSA,19.370070664564,Q2
2016-01-01,2,JUJUY,21.8882810435767,Q2
2016-01-01,2,LA PAMPA,60.4368602573793,Q2
2016-01-01,2,LA RIOJA,16.8789026111115,Q2
2016-01-01,2,MENDOZA,32.1259717944259,Q2
2016-01-01,2,MISIONES,29.239512823022,Q2
2016-01-01,2,NEUQUÉN,59.098285533662,Q2
2016-01-01,2,RÍO NEGRO,46.2401130781274,Q2
2016-01-01,2,SALTA,32.081726025082,Q2
2016-01-01,2,SAN JUAN,27.3407815140911,Q2
2016-01-01,2,SAN LUIS,9.60373385160232,Q2
2016-01-01,2,SANTA CRUZ,26.7289117253198,Q2
2016-01-01,2,SANTA FE,52.4364772593711,Q2
2016-01-01,2,SANTIAGO DEL ESTERO,15.8889250473061,Q2
2016-01-01,2,TIERRA DEL FUEGO,67.7182428825529,Q2
2016-01-01,2,TUCUMÁN,37.2356828933842,Q2
2016-01-01,1,BUENOS AIRES,57.3359078225411,Q1
2016-01-01,1,BUENOS AIRES,115.160058888848,Q1
2016-01-01,1,CATAMARCA,25.9102179811905,Q1
2016-01-01,1,CHACO,28.0751464477524,Q1
2016-01-01,1,CHUBUT,36.0927055378499,Q1
2016-01-01,1,CÓRDOBA,55.2830927837402,Q1
2016-01-01,1,CORRIENTES,30.0807850041331,Q1
2016-01-01,1,ENTRE RÍOS,43.8459681446623,Q1
2016-01-01,1,FORMOSA,19.0418783694349,Q1
2016-01-01,1,JUJUY,21.410011288564,Q1
2016-01-01,1,LA PAMPA,57.8408686550453,Q1
2016-01-01,1,LA RIOJA,16.8335183724942,Q1
2016-01-01,1,MENDOZA,32.1233388880128,Q1
2016-01-01,1,MISIONES,28.3676525909563,Q1
2016-01-01,1,NEUQUÉN,55.7539370042541,Q1
2016-01-01,1,RÍO NEGRO,45.8351263870833,Q1
2016-01-01,1,SALTA,31.3155459711532,Q1
2016-01-01,1,SAN JUAN,27.3307941100043,Q1
2016-01-01,1,SAN LUIS,9.58634628277021,Q1
2016-01-01,1,SANTA CRUZ,26.86586252145,Q1
2016-01-01,1,SANTA FE,51.2773408540762,Q1
2016-01-01,1,SANTIAGO DEL ESTERO,16.205749206822,Q1
2016-01-01,1,TIERRA DEL FUEGO,65.8330416313501,Q1
2016-01-01,1,TUCUMÁN,36.7247713663659,Q1
2015-01-01,4,BUENOS AIRES,58.2918218273372,Q4
2015-01-01,4,BUENOS AIRES,118.130363211538,Q4
2015-01-01,4,CATAMARCA,26.2394517885919,Q4
2015-01-01,4,CHACO,28.3505662351414,Q4
2015-01-01,4,CHUBUT,36.8901782778659,Q4
2015-01-01,4,CÓRDOBA,57.3648817660792,Q4
2015-01-01,4,CORRIENTES,30.3364314453388,Q4
2015-01-01,4,ENTRE RÍOS,44.108548073001,Q4
2015-01-01,4,FORMOSA,19.0654915167863,Q4
2015-01-01,4,JUJUY,21.4714737939107,Q4
2015-01-01,4,LA PAMPA,58.7563372001228,Q4
2015-01-01,4,LA RIOJA,17.3157786484107,Q4
2015-01-01,4,MENDOZA,32.4889524950014,Q4
2015-01-01,4,MISIONES,28.6866588915424,Q4
2015-01-01,4,NEUQUÉN,58.2893377687955,Q4
2015-01-01,4,RÍO NEGRO,46.4394811149431,Q4
2015-01-01,4,SALTA,31.5934926480719,Q4
2015-01-01,4,SAN JUAN,27.6648539357743,Q4
2015-01-01,4,SAN LUIS,9.70576898450631,Q4
2015-01-01,4,SANTA CRUZ,27.7447690664797,Q4
2015-01-01,4,SANTA FE,52.6080897858581,Q4
2015-01-01,4,SANTIAGO DEL ESTERO,17.0049780380361,Q4
2015-01-01,4,TIERRA DEL FUEGO,66.4622043362379,Q4
2015-01-01,4,TUCUMÁN,37.0621732832959,Q4
2015-01-01,3,BUENOS AIRES,57.6886810560801,Q3
2015-01-01,3,BUENOS AIRES,118.28921116432,Q3
2015-01-01,3,CATAMARCA,25.8637811846376,Q3
2015-01-01,3,CHACO,27.9630727934794,Q3
2015-01-01,3,CHUBUT,36.8118099146332,Q3
2015-01-01,3,CÓRDOBA,57.0834037895185,Q3
2015-01-01,3,CORRIENTES,30.167412409019,Q3
2015-01-01,3,ENTRE RÍOS,43.6771816352633,Q3
2015-01-01,3,FORMOSA,18.8367517737853,Q3
2015-01-01,3,JUJUY,21.2703333470887,Q3
2015-01-01,3,LA PAMPA,57.9639597509152,Q3
2015-01-01,3,LA RIOJA,17.1511294420325,Q3
2015-01-01,3,MENDOZA,32.4919958318665,Q3
2015-01-01,3,MISIONES,28.3063450934369,Q3
2015-01-01,3,NEUQUÉN,54.5993148967112,Q3
2015-01-01,3,RÍO NEGRO,46.3891866567451,Q3
2015-01-01,3,SALTA,31.1759452128584,Q3
2015-01-01,3,SAN JUAN,27.66538565566,Q3
2015-01-01,3,SAN LUIS,9.70650326873876,Q3
2015-01-01,3,SANTA CRUZ,27.6060609834294,Q3
2015-01-01,3,SANTA FE,52.1459547408435,Q3
2015-01-01,3,SANTIAGO DEL ESTERO,17.1188225313532,Q3
2015-01-01,3,TIERRA DEL FUEGO,74.8584578403385,Q3
2015-01-01,3,TUCUMÁN,36.6103595277426,Q3
2015-01-01,2,BUENOS AIRES,56.8028056143921,Q2
2015-01-01,2,BUENOS AIRES,116.066270918604,Q2
2015-01-01,2,CATAMARCA,25.4534180446982,Q2
2015-01-01,2,CHACO,27.4645393883995,Q2
2015-01-01,2,CHUBUT,36.5824672045848,Q2
2015-01-01,2,CÓRDOBA,55.8691635078182,Q2
2015-01-01,2,CORRIENTES,29.5840126681085,Q2
2015-01-01,2,ENTRE RÍOS,42.9319790164588,Q2
2015-01-01,2,FORMOSA,18.3602672052786,Q2
2015-01-01,2,JUJUY,20.2872190775949,Q2
2015-01-01,2,LA PAMPA,56.7076652253,Q2
2015-01-01,2,LA RIOJA,16.8831909819638,Q2
2015-01-01,2,MENDOZA,32.4919958318665,Q2
2015-01-01,2,MISIONES,27.3476824488217,Q2
2015-01-01,2,NEUQUÉN,53.1173365932314,Q2
2015-01-01,2,RÍO NEGRO,45.9761201343233,Q2
2015-01-01,2,SALTA,30.4611238427009,Q2
2015-01-01,2,SAN JUAN,27.6430534204585,Q2
2015-01-01,2,SAN LUIS,9.70797183720366,Q2
2015-01-01,2,SANTA CRUZ,27.0722450274482,Q2
2015-01-01,2,SANTA FE,51.1765389086788,Q2
2015-01-01,2,SANTIAGO DEL ESTERO,17.1105666329829,Q2
2015-01-01,2,TIERRA DEL FUEGO,74.5078743166472,Q2
2015-01-01,2,TUCUMÁN,35.6877056091873,Q2
2015-01-01,1,BUENOS AIRES,56.3704843302674,Q1
2015-01-01,1,BUENOS AIRES,114.896997148903,Q1
2015-01-01,1,CATAMARCA,25.1094663307876,Q1
2015-01-01,1,CHACO,26.6495912203056,Q1
2015-01-01,1,CHUBUT,37.6127806859079,Q1
2015-01-01,1,CÓRDOBA,54.6973465018821,Q1
2015-01-01,1,CORRIENTES,28.9501912819093,Q1
2015-01-01,1,ENTRE RÍOS,42.0651933735121,Q1
2015-01-01,1,FORMOSA,18.1227036739718,Q1
2015-01-01,1,JUJUY,19.6897136326236,Q1
2015-01-01,1,LA PAMPA,55.5080323273377,Q1
2015-01-01,1,LA RIOJA,16.7032017874138,Q1
2015-01-01,1,MENDOZA,32.3658875605183,Q1
2015-01-01,1,MISIONES,26.3056041051906,Q1
2015-01-01,1,NEUQUÉN,51.9544367381025,Q1
2015-01-01,1,RÍO NEGRO,45.3269490720278,Q1
2015-01-01,1,SALTA,30.0097882334428,Q1
2015-01-01,1,SAN JUAN,27.5531927597664,Q1
2015-01-01,1,SAN LUIS,9.71604896376059,Q1
2015-01-01,1,SANTA CRUZ,27.9948639434945,Q1
2015-01-01,1,SANTA FE,50.2444947593192,Q1
2015-01-01,1,SANTIAGO DEL ESTERO,17.0558169911586,Q1
2015-01-01,1,TIERRA DEL FUEGO,74.2349517001027,Q1
2015-01-01,1,TUCUMÁN,35.0786068853898,Q1
2014-01-01,4,BUENOS AIRES,56.0943365301975,Q4
2014-01-01,4,BUENOS AIRES,114.896765508016,Q4
2014-01-01,4,CATAMARCA,25.513779082748,Q4
2014-01-01,4,CHACO,21.8707832002322,Q4
2014-01-01,4,CHUBUT,40.2492746845027,Q4
2014-01-01,4,CÓRDOBA,54.696896793323,Q4
2014-01-01,4,CORRIENTES,23.5624309927751,Q4
2014-01-01,4,ENTRE RÍOS,36.0254708519679,Q4
2014-01-01,4,FORMOSA,17.9563113616952,Q4
2014-01-01,4,JUJUY,19.5994181805212,Q4
2014-01-01,4,LA PAMPA,51.2731334522286,Q4
2014-01-01,4,LA RIOJA,17.0107508872361,Q4
2014-01-01,4,MENDOZA,32.6383818761503,Q4
2014-01-01,4,MISIONES,24.1624306055883,Q4
2014-01-01,4,NEUQUÉN,52.5549896972496,Q4
2014-01-01,4,RÍO NEGRO,45.478062751204,Q4
2014-01-01,4,SALTA,29.534861619578,Q4
2014-01-01,4,SAN JUAN,28.0371457145607,Q4
2014-01-01,4,SAN LUIS,9.7863933663512,Q4
2014-01-01,4,SANTA CRUZ,27.8026789696523,Q4
2014-01-01,4,SANTA FE,49.9996230234827,Q4
2014-01-01,4,SANTIAGO DEL ESTERO,17.2692015836451,Q4
2014-01-01,4,TIERRA DEL FUEGO,66.1378194733832,Q4
2014-01-01,4,TUCUMÁN,35.3208751693282,Q4
2014-01-01,3,BUENOS AIRES,56.754739164071,Q3
2014-01-01,3,BUENOS AIRES,113.800512332415,Q3
2014-01-01,3,CATAMARCA,24.7061213053276,Q3
2014-01-01,3,CHACO,21.1126667052624,Q3
2014-01-01,3,CHUBUT,40.5986709442745,Q3
2014-01-01,3,CÓRDOBA,54.2336102829994,Q3
2014-01-01,3,CORRIENTES,22.7875350351524,Q3
2014-01-01,3,ENTRE RÍOS,34.981647333713,Q3
2014-01-01,3,FORMOSA,17.7713148314683,Q3
2014-01-01,3,JUJUY,18.3685342155704,Q3
2014-01-01,3,LA PAMPA,55.7812017385042,Q3
2014-01-01,3,LA RIOJA,16.5067132740672,Q3
2014-01-01,3,MENDOZA,32.3131795616557,Q3
2014-01-01,3,MISIONES,23.5673569543455,Q3
2014-01-01,3,NEUQUÉN,56.3954110270698,Q3
2014-01-01,3,RÍO NEGRO,46.1961871578301,Q3
2014-01-01,3,SALTA,29.2226843537979,Q3
2014-01-01,3,SAN JUAN,27.8542444781027,Q3
2014-01-01,3,SAN LUIS,9.71121075967275,Q3
2014-01-01,3,SANTA CRUZ,28.231942904275,Q3
2014-01-01,3,SANTA FE,49.1958844455727,Q3
2014-01-01,3,SANTIAGO DEL ESTERO,16.4922039083019,Q3
2014-01-01,3,TIERRA DEL FUEGO,65.6861020447619,Q3
2014-01-01,3,TUCUMÁN,33.9437558222181,Q3
2014-01-01,2,BUENOS AIRES,55.0614169514339,Q2
2014-01-01,2,BUENOS AIRES,113.14335247541,Q2
2014-01-01,2,CATAMARCA,24.7031188600584,Q2
2014-01-01,2,CHACO,20.9579963674944,Q2
2014-01-01,2,CHUBUT,41.4102098199126,Q2
2014-01-01,2,CÓRDOBA,53.448126115626,Q2
2014-01-01,2,CORRIENTES,22.5756130032436,Q2
2014-01-01,2,ENTRE RÍOS,34.6874323714598,Q2
2014-01-01,2,FORMOSA,17.5404117548517,Q2
2014-01-01,2,JUJUY,18.7060609994136,Q2
2014-01-01,2,LA PAMPA,49.7075961603446,Q2
2014-01-01,2,LA RIOJA,16.5025648163457,Q2
2014-01-01,2,MENDOZA,32.0982381502412,Q2
2014-01-01,2,MISIONES,23.3677476012998,Q2
2014-01-01,2,NEUQUÉN,50.8427490584487,Q2
2014-01-01,2,RÍO NEGRO,45.3349103201463,Q2
2014-01-01,2,SALTA,28.9145940008629,Q2
2014-01-01,2,SAN JUAN,27.7826978179589,Q2
2014-01-01,2,SAN LUIS,9.71791019987182,Q2
2014-01-01,2,SANTA CRUZ,29.3770071530543,Q2
2014-01-01,2,SANTA FE,48.3903513867014,Q2
2014-01-01,2,SANTIAGO DEL ESTERO,16.6955673473544,Q2
2014-01-01,2,TIERRA DEL FUEGO,64.3560451715994,Q2
2014-01-01,2,TUCUMÁN,33.9445268856823,Q2
2014-01-01,1,BUENOS AIRES,54.5700728794398,Q1
2014-01-01,1,BUENOS AIRES,112.254122789269,Q1
2014-01-01,1,CATAMARCA,24.2517512545856,Q1
2014-01-01,1,CHACO,20.7185388638408,Q1
2014-01-01,1,CHUBUT,41.2352180797243,Q1
2014-01-01,1,CÓRDOBA,52.5178475440063,Q1
2014-01-01,1,CORRIENTES,22.3167167138389,Q1
2014-01-01,1,ENTRE RÍOS,34.3671218212502,Q1
2014-01-01,1,FORMOSA,17.4184510793687,Q1
2014-01-01,1,JUJUY,18.4153524468777,Q1
2014-01-01,1,LA PAMPA,48.425321038282,Q1
2014-01-01,1,LA RIOJA,16.2941048158375,Q1
2014-01-01,1,MENDOZA,31.9131229866058,Q1
2014-01-01,1,MISIONES,23.1365386484773,Q1
2014-01-01,1,NEUQUÉN,49.7916051913856,Q1
2014-01-01,1,RÍO NEGRO,44.9139571317885,Q1
