Año,Trimestre,Provincia,Accesos por cada 100 hab,Trimestre_Label
2022-01-01,4,BUENOS AIRES,26.72,Q4
2022-01-01,4,BUENOS AIRES,50.35,Q4
2022-01-01,4,CATAMARCA,16.73,Q4
2022-01-01,4,CHACO,11.66,Q4
2022-01-01,4,CHUBUT,26.23,Q4
2022-01-01,4,CÓRDOBA,27.26,Q4
2022-01-01,4,CORRIENTES,13.6,Q4
2022-01-01,4,ENTRE RÍOS,19.14,Q4
2022-01-01,4,FORMOSA,10.03,Q4
2022-01-01,4,JUJUY,14.95,Q4
2022-01-01,4,LA PAMPA,31.23,Q4
2022-01-01,4,LA RIOJA,21.26,Q4
2022-01-01,4,MENDOZA,14.33,Q4
2022-01-01,4,MISIONES,14.39,Q4
2022-01-01,4,NEUQUÉN,23.41,Q4
2022-01-01,4,RÍO NEGRO,21.04,Q4
2022-01-01,4,SALTA,14.04,Q4
2022-01-01,4,SAN JUAN,12.96,Q4
2022-01-01,4,SAN LUIS,25.83,Q4
2022-01-01,4,SANTA CRUZ,12.95,Q4
2022-01-01,4,SANTA FE,24.65,Q4
2022-01-01,4,SANTIAGO DEL ESTERO,11.92,Q4
2022-01-01,4,TIERRA DEL FUEGO,30.07,Q4
2022-01-01,4,TUCUMÁN,15.12,Q4
2022-01-01,3,BUENOS AIRES,26.37,Q3
2022-01-01,3,BUENOS AIRES,50.22,Q3
2022-01-01,3,CATAMARCA,16.62,Q3
2022-01-01,3,CHACO,11.72,Q3
2022-01-01,3,CHUBUT,25.86,Q3
2022-01-01,3,CÓRDOBA,27.04,Q3
2022-01-01,3,CORRIENTES,12.69,Q3
2022-01-01,3,ENTRE RÍOS,19.04,Q3
2022-01-01,3,FORMOSA,11.14,Q3
2022-01-01,3,JUJUY,15.06,Q3
2022-01-01,3,LA PAMPA,31.82,Q3
2022-01-01,3,LA RIOJA,21.47,Q3
2022-01-01,3,MENDOZA,14.24,Q3
2022-01-01,3,MISIONES,14.11,Q3
2022-01-01,3,NEUQUÉN,23.92,Q3
2022-01-01,3,RÍO NEGRO,20.91,Q3
2022-01-01,3,SALTA,13.99,Q3
2022-01-01,3,SAN JUAN,12.94,Q3
2022-01-01,3,SAN LUIS,23.39,Q3
2022-01-01,3,SANTA CRUZ,12.85,Q3
2022-01-01,3,SANTA FE,24.7,Q3
2022-01-01,3,SANTIAGO DEL ESTERO,11.91,Q3
2022-01-01,3,TIERRA DEL FUEGO,29.5,Q3
2022-01-01,3,TUCUMÁN,15.14,Q3
2022-01-01,2,BUENOS AIRES,26.1292712783274,Q2
2022-01-01,2,BUENOS AIRES,49.8735612562611,Q2
2022-01-01,2,CATAMARCA,15.8717901952471,Q2
2022-01-01,2,CHACO,11.7025439036955,Q2
2022-01-01,2,CHUBUT,25.4999193362706,Q2
2022-01-01,2,CÓRDOBA,26.7815908411335,Q2
2022-01-01,2,CORRIENTES,12.7321469653836,Q2
2022-01-01,2,ENTRE RÍOS,19.1046859506594,Q2
2022-01-01,2,FORMOSA,11.0498145911401,Q2
2022-01-01,2,JUJUY,14.6569135245407,Q2
2022-01-01,2,LA PAMPA,30.6327215596658,Q2
2022-01-01,2,LA RIOJA,21.3314092169144,Q2
2022-01-01,2,MENDOZA,13.7822337845706,Q2
2022-01-01,2,MISIONES,13.8900281819679,Q2
2022-01-01,2,NEUQUÉN,23.8174575281712,Q2
2022-01-01,2,RÍO NEGRO,20.8675435273834,Q2
2022-01-01,2,SALTA,13.9360105574487,Q2
2022-01-01,2,SAN JUAN,12.5979124556312,Q2
2022-01-01,2,SAN LUIS,23.3969726787719,Q2
2022-01-01,2,SANTA CRUZ,12.8396228385264,Q2
2022-01-01,2,SANTA FE,24.4959067991646,Q2
2022-01-01,2,SANTIAGO DEL ESTERO,11.8367379681289,Q2
2022-01-01,2,TIERRA DEL FUEGO,29.604955264969,Q2
2022-01-01,2,TUCUMÁN,14.6914572899128,Q2
2022-01-01,1,BUENOS AIRES,25.5630301520284,Q1
2022-01-01,1,BUENOS AIRES,46.0143476214435,Q1
2022-01-01,1,CATAMARCA,14.8056195749953,Q1
2022-01-01,1,CHACO,11.7753420404361,Q1
2022-01-01,1,CHUBUT,26.9887596631044,Q1
2022-01-01,1,CÓRDOBA,26.2552622183512,Q1
2022-01-01,1,CORRIENTES,12.5452812873128,Q1
2022-01-01,1,ENTRE RÍOS,19.0454052709211,Q1
2022-01-01,1,FORMOSA,8.89642743559843,Q1
2022-01-01,1,JUJUY,14.8476418286294,Q1
2022-01-01,1,LA PAMPA,30.2004150314026,Q1
2022-01-01,1,LA RIOJA,20.9691741722694,Q1
2022-01-01,1,MENDOZA,13.5994765497552,Q1
2022-01-01,1,MISIONES,13.3575393367025,Q1
2022-01-01,1,NEUQUÉN,22.0774604260943,Q1
2022-01-01,1,RÍO NEGRO,20.6182298408439,Q1
2022-01-01,1,SALTA,13.5881660533538,Q1
2022-01-01,1,SAN JUAN,11.0921164686066,Q1
2022-01-01,1,SAN LUIS,23.1016562316874,Q1
2022-01-01,1,SANTA CRUZ,12.8942973288096,Q1
2022-01-01,1,SANTA FE,24.3073969989344,Q1
2022-01-01,1,SANTIAGO DEL ESTERO,11.7068821320295,Q1
2022-01-01,1,TIERRA DEL FUEGO,29.1386510406859,Q1
2022-01-01,1,TUCUMÁN,14.2155333342981,Q1
2021-01-01,4,BUENOS AIRES,25.3625141144029,Q4
2021-01-01,4,BUENOS AIRES,45.8485107145629,Q4
2021-01-01,4,CATAMARCA,14.0542237592254,Q4
2021-01-01,4,CHACO,11.7723994581641,Q4
2021-01-01,4,CHUBUT,25.309325144657,Q4
2021-01-01,4,CÓRDOBA,25.8731537155377,Q4
2021-01-01,4,CORRIENTES,11.9831985526209,Q4
2021-01-01,4,ENTRE RÍOS,18.8822776766148,Q4
2021-01-01,4,FORMOSA,8.76886524220062,Q4
2021-01-01,4,JUJUY,14.5552419442425,Q4
2021-01-01,4,LA PAMPA,29.509892061531,Q4
2021-01-01,4,LA RIOJA,20.742382050284,Q4
2021-01-01,4,MENDOZA,13.2562590069906,Q4
2021-01-01,4,MISIONES,13.3633190432684,Q4
2021-01-01,4,NEUQUÉN,21.8175631190774,Q4
2021-01-01,4,RÍO NEGRO,20.2056135684454,Q4
2021-01-01,4,SALTA,13.7593376914977,Q4
2021-01-01,4,SAN JUAN,10.0841332359703,Q4
2021-01-01,4,SAN LUIS,22.9789562419762,Q4
2021-01-01,4,SANTA CRUZ,12.8088213538475,Q4
2021-01-01,4,SANTA FE,24.2396579975196,Q4
2021-01-01,4,SANTIAGO DEL ESTERO,11.6754404704801,Q4
2021-01-01,4,TIERRA DEL FUEGO,29.1710078391825,Q4
2021-01-01,4,TUCUMÁN,13.8528804464241,Q4
2021-01-01,3,BUENOS AIRES,23.9698919039995,Q3
2021-01-01,3,BUENOS AIRES,45.9003834652686,Q3
2021-01-01,3,CATAMARCA,13.4074723766124,Q3
2021-01-01,3,CHACO,11.4821345600996,Q3
2021-01-01,3,CHUBUT,24.7383755028802,Q3
2021-01-01,3,CÓRDOBA,24.8859576286757,Q3
2021-01-01,3,CORRIENTES,11.8228555121759,Q3
2021-01-01,3,ENTRE RÍOS,18.5905655958691,Q3
2021-01-01,3,FORMOSA,8.64358218729535,Q3
2021-01-01,3,JUJUY,14.240381868424,Q3
2021-01-01,3,LA PAMPA,27.7678911910512,Q3
2021-01-01,3,LA RIOJA,20.5659645302194,Q3
2021-01-01,3,MENDOZA,12.710228113581,Q3
2021-01-01,3,MISIONES,12.4117725813258,Q3
2021-01-01,3,NEUQUÉN,20.7481620211386,Q3
2021-01-01,3,RÍO NEGRO,19.059250627465,Q3
2021-01-01,3,SALTA,13.5535260221222,Q3
2021-01-01,3,SAN JUAN,10.0502366420225,Q3
2021-01-01,3,SAN LUIS,22.8574088187895,Q3
2021-01-01,3,SANTA CRUZ,13.0162543718839,Q3
2021-01-01,3,SANTA FE,23.5881524458178,Q3
2021-01-01,3,SANTIAGO DEL ESTERO,11.6607366908917,Q3
2021-01-01,3,TIERRA DEL FUEGO,28.1501701128294,Q3
2021-01-01,3,TUCUMÁN,13.5334467757118,Q3
2021-01-01,2,BUENOS AIRES,23.352473727873,Q2
2021-01-01,2,BUENOS AIRES,45.4871904812949,Q2
2021-01-01,2,CATAMARCA,13.3137486714673,Q2
2021-01-01,2,CHACO,11.5800413405394,Q2
2021-01-01,2,CHUBUT,22.1597817714202,Q2
2021-01-01,2,CÓRDOBA,24.5284062912537,Q2
2021-01-01,2,CORRIENTES,11.4650645801296,Q2
2021-01-01,2,ENTRE RÍOS,18.4356806329179,Q2
2021-01-01,2,FORMOSA,8.45629304957047,Q2
2021-01-01,2,JUJUY,14.3667840692187,Q2
2021-01-01,2,LA PAMPA,27.0435584401919,Q2
2021-01-01,2,LA RIOJA,20.4915850957506,Q2
2021-01-01,2,MENDOZA,11.4338470668006,Q2
2021-01-01,2,MISIONES,12.2601465948529,Q2
2021-01-01,2,NEUQUÉN,20.5802361256459,Q2
2021-01-01,2,RÍO NEGRO,19.0520518601284,Q2
2021-01-01,2,SALTA,13.3034413913845,Q2
2021-01-01,2,SAN JUAN,10.0067190669371,Q2
2021-01-01,2,SAN LUIS,23.8905552767436,Q2
2021-01-01,2,SANTA CRUZ,13.096756425785,Q2
2021-01-01,2,SANTA FE,23.6047874530137,Q2
2021-01-01,2,SANTIAGO DEL ESTERO,11.5543888752169,Q2
2021-01-01,2,TIERRA DEL FUEGO,20.1266479457771,Q2
2021-01-01,2,TUCUMÁN,13.606163819728,Q2
2021-01-01,1,BUENOS AIRES,22.998353975762,Q1
2021-01-01,1,BUENOS AIRES,44.8269901646418,Q1
2021-01-01,1,CATAMARCA,12.4382789182565,Q1
2021-01-01,1,CHACO,11.5288964774878,Q1
2021-01-01,1,CHUBUT,21.1478383150763,Q1
2021-01-01,1,CÓRDOBA,24.0613716456615,Q1
2021-01-01,1,CORRIENTES,11.2341158695361,Q1
2021-01-01,1,ENTRE RÍOS,18.0705817215044,Q1
2021-01-01,1,FORMOSA,8.33089528442991,Q1
2021-01-01,1,JUJUY,14.2260459665007,Q1
2021-01-01,1,LA PAMPA,26.943299898725,Q1
2021-01-01,1,LA RIOJA,13.2583601634496,Q1
2021-01-01,1,MENDOZA,10.9260024514795,Q1
2021-01-01,1,MISIONES,11.7588116112233,Q1
2021-01-01,1,NEUQUÉN,19.895917331183,Q1
2021-01-01,1,RÍO NEGRO,18.7249056578747,Q1
2021-01-01,1,SALTA,13.0611284262362,Q1
2021-01-01,1,SAN JUAN,9.94836869480331,Q1
2021-01-01,1,SAN LUIS,23.248835158317,Q1
2021-01-01,1,SANTA CRUZ,12.3918254034438,Q1
2021-01-01,1,SANTA FE,23.2423821861305,Q1
2021-01-01,1,SANTIAGO DEL ESTERO,11.3348711690326,Q1
2021-01-01,1,TIERRA DEL FUEGO,22.9312154304354,Q1
2021-01-01,1,TUCUMÁN,13.5789638246782,Q1
2020-01-01,4,BUENOS AIRES,22.9015115325469,Q4
2020-01-01,4,BUENOS AIRES,44.8339684267828,Q4
2020-01-01,4,CATAMARCA,12.5674593085451,Q4
2020-01-01,4,CHACO,11.5006461780409,Q4
2020-01-01,4,CHUBUT,20.9508711746216,Q4
2020-01-01,4,CÓRDOBA,23.904978675681,Q4
2020-01-01,4,CORRIENTES,11.1720027347886,Q4
2020-01-01,4,ENTRE RÍOS,17.7819708307277,Q4
2020-01-01,4,FORMOSA,8.26839085381519,Q4
2020-01-01,4,JUJUY,13.6696231171354,Q4
2020-01-01,4,LA PAMPA,26.9404221718048,Q4
2020-01-01,4,LA RIOJA,13.3391295117309,Q4
2020-01-01,4,MENDOZA,10.7797538577923,Q4
2020-01-01,4,MISIONES,11.6148987925828,Q4
2020-01-01,4,NEUQUÉN,19.9435555508951,Q4
2020-01-01,4,RÍO NEGRO,18.7893190551718,Q4
2020-01-01,4,SALTA,13.0883890574111,Q4
2020-01-01,4,SAN JUAN,9.25185812016353,Q4
2020-01-01,4,SAN LUIS,23.3753143684741,Q4
2020-01-01,4,SANTA CRUZ,11.0086826606617,Q4
2020-01-01,4,SANTA FE,23.1367697431769,Q4
2020-01-01,4,SANTIAGO DEL ESTERO,10.8574371648052,Q4
2020-01-01,4,TIERRA DEL FUEGO,22.6095691431376,Q4
2020-01-01,4,TUCUMÁN,13.5701698084289,Q4
2020-01-01,3,BUENOS AIRES,22.4100880534403,Q3
2020-01-01,3,BUENOS AIRES,44.6227428971926,Q3
2020-01-01,3,CATAMARCA,11.9952888012884,Q3
2020-01-01,3,CHACO,11.1027673619054,Q3
2020-01-01,3,CHUBUT,20.9487153048533,Q3
2020-01-01,3,CÓRDOBA,23.0297083535099,Q3
2020-01-01,3,CORRIENTES,10.9936136166816,Q3
2020-01-01,3,ENTRE RÍOS,17.3981108790514,Q3
2020-01-01,3,FORMOSA,8.12033722939222,Q3
2020-01-01,3,JUJUY,13.8200370336799,Q3
2020-01-01,3,LA PAMPA,26.115702018823,Q3
2020-01-01,3,LA RIOJA,13.3413120207716,Q3
2020-01-01,3,MENDOZA,10.4223554880532,Q3
2020-01-01,3,MISIONES,11.3317985370104,Q3
2020-01-01,3,NEUQUÉN,19.4204592926977,Q3
2020-01-01,3,RÍO NEGRO,17.54802558517,Q3
2020-01-01,3,SALTA,12.6702393071254,Q3
2020-01-01,3,SAN JUAN,9.88083251128296,Q3
2020-01-01,3,SAN LUIS,22.8839263803681,Q3
2020-01-01,3,SANTA CRUZ,10.6972070325265,Q3
2020-01-01,3,SANTA FE,22.6777105226816,Q3
2020-01-01,3,SANTIAGO DEL ESTERO,10.7648413009404,Q3
2020-01-01,3,TIERRA DEL FUEGO,22.7715153638102,Q3
2020-01-01,3,TUCUMÁN,13.1849907035556,Q3
2020-01-01,2,BUENOS AIRES,21.5528584048363,Q2
2020-01-01,2,BUENOS AIRES,44.151826868205,Q2
2020-01-01,2,CATAMARCA,11.5566668352857,Q2
2020-01-01,2,CHACO,10.6461982789206,Q2
2020-01-01,2,CHUBUT,17.5779234120481,Q2
2020-01-01,2,CÓRDOBA,22.2626297682841,Q2
2020-01-01,2,CORRIENTES,10.6131399504817,Q2
2020-01-01,2,ENTRE RÍOS,16.9046496397221,Q2
2020-01-01,2,FORMOSA,7.92553974261672,Q2
2020-01-01,2,JUJUY,12.246000275261,Q2
2020-01-01,2,LA PAMPA,25.0738459648555,Q2
2020-01-01,2,LA RIOJA,13.2675488804432,Q2
2020-01-01,2,MENDOZA,10.1166524693736,Q2
2020-01-01,2,MISIONES,11.1369196743518,Q2
2020-01-01,2,NEUQUÉN,19.0205986637401,Q2
2020-01-01,2,RÍO NEGRO,17.3384537515365,Q2
2020-01-01,2,SALTA,12.4928228219153,Q2
2020-01-01,2,SAN JUAN,8.93978645060613,Q2
2020-01-01,2,SAN LUIS,22.4402866477222,Q2
2020-01-01,2,SANTA CRUZ,10.6506751720812,Q2
2020-01-01,2,SANTA FE,22.0118993487247,Q2
2020-01-01,2,SANTIAGO DEL ESTERO,10.7876486349067,Q2
2020-01-01,2,TIERRA DEL FUEGO,22.6423924473359,Q2
2020-01-01,2,TUCUMÁN,12.8267966617582,Q2
2020-01-01,1,BUENOS AIRES,21.2080810142128,Q1
2020-01-01,1,BUENOS AIRES,44.0240824345247,Q1
2020-01-01,1,CATAMARCA,9.56828644748246,Q1
2020-01-01,1,CHACO,10.0183580078063,Q1
2020-01-01,1,CHUBUT,15.7151397399492,Q1
2020-01-01,1,CÓRDOBA,21.6423266904036,Q1
2020-01-01,1,CORRIENTES,10.1981922972643,Q1
2020-01-01,1,ENTRE RÍOS,16.7793875942568,Q1
2020-01-01,1,FORMOSA,7.69363320950793,Q1
2020-01-01,1,JUJUY,11.9345057136942,Q1
2020-01-01,1,LA PAMPA,24.9634889459636,Q1
2020-01-01,1,LA RIOJA,12.3374236886702,Q1
2020-01-01,1,MENDOZA,9.24865632529103,Q1
2020-01-01,1,MISIONES,10.6276210559822,Q1
2020-01-01,1,NEUQUÉN,18.4098728835989,Q1
2020-01-01,1,RÍO NEGRO,16.9526360543075,Q1
2020-01-01,1,SALTA,12.0116972009766,Q1
2020-01-01,1,SAN JUAN,8.25127788119013,Q1
2020-01-01,1,SAN LUIS,21.8387693863723,Q1
2020-01-01,1,SANTA CRUZ,10.7041725372986,Q1
2020-01-01,1,SANTA FE,21.8613245878736,Q1
2020-01-01,1,SANTIAGO DEL ESTERO,10.5392121668386,Q1
2020-01-01,1,TIERRA DEL FUEGO,22.5525532508604,Q1
2020-01-01,1,TUCUMÁN,11.8524649017937,Q1
2019-01-01,4,BUENOS AIRES,21.1350893819089,Q4
2019-01-01,4,BUENOS AIRES,44.1870536086124,Q4
2019-01-01,4,CATAMARCA,9.26886507149251,Q4
2019-01-01,4,CHACO,9.84506318966921,Q4
2019-01-01,4,CHUBUT,15.6771711859264,Q4
2019-01-01,4,CÓRDOBA,21.5794971664284,Q4
2019-01-01,4,CORRIENTES,10.208283637368,Q4
2019-01-01,4,ENTRE RÍOS,17.339132629893,Q4
2019-01-01,4,FORMOSA,7.75547611892472,Q4
2019-01-01,4,JUJUY,11.6039151022838,Q4
2019-01-01,4,LA PAMPA,25.3449218476204,Q4
2019-01-01,4,LA RIOJA,12.5475635674596,Q4
2019-01-01,4,MENDOZA,9.39011273391884,Q4
2019-01-01,4,MISIONES,10.8375819024918,Q4
2019-01-01,4,NEUQUÉN,17.6681849769219,Q4
2019-01-01,4,RÍO NEGRO,17.1338703221798,Q4
2019-01-01,4,SALTA,12.1954928055468,Q4
2019-01-01,4,SAN JUAN,8.36915261267133,Q4
2019-01-01,4,SAN LUIS,21.4413528932678,Q4
2019-01-01,4,SANTA CRUZ,10.9234277977238,Q4
2019-01-01,4,SANTA FE,21.8483506557326,Q4
2019-01-01,4,SANTIAGO DEL ESTERO,10.6519742883379,Q4
2019-01-01,4,TIERRA DEL FUEGO,23.6275467526162,Q4
2019-01-01,4,TUCUMÁN,11.8031812807121,Q4
2019-01-01,3,BUENOS AIRES,22.7617336155622,Q3
2019-01-01,3,BUENOS AIRES,46.9047708934881,Q3
2019-01-01,3,CATAMARCA,7.85595476521849,Q3
2019-01-01,3,CHACO,9.58066438752926,Q3
2019-01-01,3,CHUBUT,14.580466548719,Q3
2019-01-01,3,CÓRDOBA,21.0007817769535,Q3
2019-01-01,3,CORRIENTES,10.1340281141787,Q3
2019-01-01,3,ENTRE RÍOS,17.3116618255979,Q3
2019-01-01,3,FORMOSA,7.66417771389022,Q3
2019-01-01,3,JUJUY,11.334206981241,Q3
2019-01-01,3,LA PAMPA,25.5190027056414,Q3
2019-01-01,3,LA RIOJA,12.7624317908561,Q3
2019-01-01,3,MENDOZA,11.3681890162792,Q3
2019-01-01,3,MISIONES,10.713348334459,Q3
2019-01-01,3,NEUQUÉN,19.0920756796417,Q3
2019-01-01,3,RÍO NEGRO,19.5084985912294,Q3
2019-01-01,3,SALTA,10.7718546234161,Q3
2019-01-01,3,SAN JUAN,9.44094148522601,Q3
2019-01-01,3,SAN LUIS,24.3909711661747,Q3
2019-01-01,3,SANTA CRUZ,10.6015551925842,Q3
2019-01-01,3,SANTA FE,21.6564247463616,Q3
2019-01-01,3,SANTIAGO DEL ESTERO,13.7252880483641,Q3
2019-01-01,3,TIERRA DEL FUEGO,28.5989251932121,Q3
2019-01-01,3,TUCUMÁN,9.78157418438212,Q3
2019-01-01,2,BUENOS AIRES,22.2157894842981,Q2
2019-01-01,2,BUENOS AIRES,46.0859257928109,Q2
2019-01-01,2,CATAMARCA,8.17339703245058,Q2
2019-01-01,2,CHACO,9.1250113292671,Q2
2019-01-01,2,CHUBUT,14.4038087278961,Q2
2019-01-01,2,CÓRDOBA,20.8416372422382,Q2
2019-01-01,2,CORRIENTES,10.0474590194205,Q2
2019-01-01,2,ENTRE RÍOS,17.1858204446725,Q2
2019-01-01,2,FORMOSA,7.74219578395609,Q2
2019-01-01,2,JUJUY,11.3829345908251,Q2
2019-01-01,2,LA PAMPA,25.3978398954861,Q2
2019-01-01,2,LA RIOJA,12.965645588675,Q2
2019-01-01,2,MENDOZA,11.3733565416729,Q2
2019-01-01,2,MISIONES,10.6628255950184,Q2
2019-01-01,2,NEUQUÉN,18.7779008056203,Q2
2019-01-01,2,RÍO NEGRO,18.7922767563462,Q2
2019-01-01,2,SALTA,10.146610869132,Q2
2019-01-01,2,SAN JUAN,9.06854016252792,Q2
2019-01-01,2,SAN LUIS,23.4082266301606,Q2
2019-01-01,2,SANTA CRUZ,8.58406482865588,Q2
2019-01-01,2,SANTA FE,21.2011304851442,Q2
2019-01-01,2,SANTIAGO DEL ESTERO,13.101581339389,Q2
2019-01-01,2,TIERRA DEL FUEGO,28.1075638215957,Q2
2019-01-01,2,TUCUMÁN,9.94246044080586,Q2
2019-01-01,1,BUENOS AIRES,21.6417378514192,Q1
2019-01-01,1,BUENOS AIRES,45.5791838994366,Q1
2019-01-01,1,CATAMARCA,8.18850462737457,Q1
2019-01-01,1,CHACO,8.72283500340746,Q1
2019-01-01,1,CHUBUT,13.1803680616707,Q1
2019-01-01,1,CÓRDOBA,20.0595276926967,Q1
2019-01-01,1,CORRIENTES,9.25199213887151,Q1
2019-01-01,1,ENTRE RÍOS,16.9794023932903,Q1
2019-01-01,1,FORMOSA,7.55368578631946,Q1
2019-01-01,1,JUJUY,11.8678497610553,Q1
2019-01-01,1,LA PAMPA,25.1575166404727,Q1
2019-01-01,1,LA RIOJA,13.3594024786378,Q1
2019-01-01,1,MENDOZA,10.5088620671738,Q1
2019-01-01,1,MISIONES,9.87579609120626,Q1
2019-01-01,1,NEUQUÉN,17.5264903960343,Q1
2019-01-01,1,RÍO NEGRO,16.478122478196,Q1
2019-01-01,1,SALTA,9.71178101440345,Q1
2019-01-01,1,SAN JUAN,8.10898201726592,Q1
2019-01-01,1,SAN LUIS,19.2717794012915,Q1
2019-01-01,1,SANTA CRUZ,7.04269163445306,Q1
2019-01-01,1,SANTA FE,21.0598949173879,Q1
2019-01-01,1,SANTIAGO DEL ESTERO,9.3116162809496,Q1
2019-01-01,1,TIERRA DEL FUEGO,27.6849257912618,Q1
2019-01-01,1,TUCUMÁN,10.3126309673915,Q1
2018-01-01,4,BUENOS AIRES,21.0588338233985,Q4
2018-01-01,4,BUENOS AIRES,45.2493139403669,Q4
2018-01-01,4,CATAMARCA,8.19733354162497,Q4
2018-01-01,4,CHACO,8.7108351925502,Q4
2018-01-01,4,CHUBUT,13.0617297060522,Q4
2018-01-01,4,CÓRDOBA,19.9284311751423,Q4
2018-01-01,4,CORRIENTES,9.10221065708079,Q4
2018-01-01,4,ENTRE RÍOS,16.2577940353847,Q4
2018-01-01,4,FORMOSA,7.56863913845701,Q4
2018-01-01,4,JUJUY,11.8994841924185,Q4
2018-01-01,4,LA PAMPA,24.215175627605,Q4
2018-01-01,4,LA RIOJA,13.4028590482468,Q4
2018-01-01,4,MENDOZA,10.5369339699976,Q4
2018-01-01,4,MISIONES,9.38376401334208,Q4
2018-01-01,4,NEUQUÉN,17.5833620329143,Q4
2018-01-01,4,RÍO NEGRO,15.9520334449713,Q4
2018-01-01,4,SALTA,9.63988499012216,Q4
2018-01-01,4,SAN JUAN,8.12506754829948,Q4
2018-01-01,4,SAN LUIS,19.3325493092293,Q4
2018-01-01,4,SANTA CRUZ,7.04908001650705,Q4
2018-01-01,4,SANTA FE,20.6237364064387,Q4
2018-01-01,4,SANTIAGO DEL ESTERO,9.2821177795649,Q4
2018-01-01,4,TIERRA DEL FUEGO,27.7487853158179,Q4
2018-01-01,4,TUCUMÁN,10.3441204364396,Q4
2018-01-01,3,BUENOS AIRES,20.9590874010485,Q3
2018-01-01,3,BUENOS AIRES,45.3770920456075,Q3
2018-01-01,3,CATAMARCA,8.37304655008758,Q3
2018-01-01,3,CHACO,8.62858350951374,Q3
2018-01-01,3,CHUBUT,17.2863082293932,Q3
2018-01-01,3,CÓRDOBA,19.6691574967699,Q3
2018-01-01,3,CORRIENTES,9.01894817024788,Q3
2018-01-01,3,ENTRE RÍOS,15.0162082107412,Q3
2018-01-01,3,FORMOSA,7.52794981031211,Q3
2018-01-01,3,JUJUY,5.9491656472258,Q3
2018-01-01,3,LA PAMPA,23.6405627895773,Q3
2018-01-01,3,LA RIOJA,13.5054845201924,Q3
2018-01-01,3,MENDOZA,10.6019692319668,Q3
2018-01-01,3,MISIONES,8.74450949017475,Q3
2018-01-01,3,NEUQUÉN,18.0054517097913,Q3
2018-01-01,3,RÍO NEGRO,15.5465724582987,Q3
2018-01-01,3,SALTA,9.54934134172116,Q3
2018-01-01,3,SAN JUAN,8.41935795556925,Q3
2018-01-01,3,SAN LUIS,14.9833598756571,Q3
2018-01-01,3,SANTA CRUZ,9.7389874592526,Q3
2018-01-01,3,SANTA FE,19.9391069827321,Q3
2018-01-01,3,SANTIAGO DEL ESTERO,8.99651744351393,Q3
2018-01-01,3,TIERRA DEL FUEGO,27.5060216962167,Q3
2018-01-01,3,TUCUMÁN,10.325137534987,Q3
2018-01-01,2,BUENOS AIRES,20.3745823244351,Q2
2018-01-01,2,BUENOS AIRES,44.632577746788,Q2
2018-01-01,2,CATAMARCA,8.35838388395506,Q2
2018-01-01,2,CHACO,8.35312361429173,Q2
2018-01-01,2,CHUBUT,16.8304851291441,Q2
2018-01-01,2,CÓRDOBA,19.373198551696,Q2
2018-01-01,2,CORRIENTES,8.90324738534082,Q2
2018-01-01,2,ENTRE RÍOS,14.7116484535059,Q2
2018-01-01,2,FORMOSA,7.4919076165093,Q2
2018-01-01,2,JUJUY,5.99239747680142,Q2
2018-01-01,2,LA PAMPA,23.407010658268,Q2
2018-01-01,2,LA RIOJA,13.5709228844089,Q2
2018-01-01,2,MENDOZA,10.318226443151,Q2
2018-01-01,2,MISIONES,8.61598877251767,Q2
2018-01-01,2,NEUQUÉN,17.9318778103692,Q2
